Order ID,Order Date,CustomerName,State,City,Order ID.1,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode,Year,Month,Quarter,Day,Weekday,Profit_Margin_%,Avg_Price,Order_Type,Profit_Status,Customer_Total_Spend,Total_Orders,Customer_Total_Profit,Customer_Segment,Profit_Category,Average_Customer_Spend,Estimated_CLV,Discount_Impact,Sales_Performance
Unknown,,Unknown,Unknown,Unknown,B-25721,191,51,5,Clothing,Shirt,UPI,,,,,,26.7,38.2,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26056,206,18,4,Clothing,Hankerchief,Debit Card,,,,,,8.74,51.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25743,56,0,4,Clothing,Hankerchief,COD,,,,,,0.0,14.0,Low Value,Break Even,231829,1000,18447,High Value,Loss,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25854,88,16,4,Clothing,Stole,Credit Card,,,,,,18.18,22.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25748,224,58,3,Electronics,Phones,UPI,,,,,,25.89,74.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25976,193,8,4,Clothing,T-shirt,UPI,,,,,,4.15,48.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25953,87,36,5,Clothing,Stole,Credit Card,,,,,,41.38,17.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25996,189,4,1,Clothing,Saree,UPI,,,,,,2.12,189.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25717,55,-33,2,Furniture,Chairs,COD,,,,,,-60.0,27.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25865,85,-1,3,Clothing,Saree,Credit Card,,,,,,-1.18,28.33,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25959,252,56,2,Electronics,Phones,UPI,,,,,,22.22,126.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25855,197,73,1,Furniture,Bookcases,COD,,,,,,37.06,197.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25703,17,-3,2,Clothing,Stole,UPI,,,,,,-17.65,8.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26049,100,28,2,Clothing,Hankerchief,UPI,,,,,,28.0,50.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25755,80,-19,5,Clothing,Stole,UPI,,,,,,-23.75,16.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26070,75,29,1,Clothing,Trousers,UPI,,,,,,38.67,75.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25755,26,4,2,Clothing,Saree,UPI,,,,,,15.38,13.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26047,55,12,5,Clothing,Skirt,COD,,,,,,21.82,11.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25604,157,5,9,Clothing,Saree,UPI,,,,,,3.18,17.44,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25651,200,-60,4,Furniture,Bookcases,UPI,,,,,,-30.0,50.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25983,230,5,2,Clothing,Saree,UPI,,,,,,2.17,115.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26056,213,-145,3,Furniture,Bookcases,Debit Card,,,,,,-68.08,71.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25940,55,4,2,Clothing,Stole,COD,,,,,,7.27,27.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25766,220,-19,2,Clothing,Saree,Debit Card,,,,,,-8.64,110.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25935,150,32,3,Clothing,Hankerchief,COD,,,,,,21.33,50.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25970,203,84,2,Electronics,Printers,UPI,,,,,,41.38,101.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26053,93,31,3,Electronics,Accessories,UPI,,,,,,33.33,31.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25947,290,35,6,Clothing,Hankerchief,COD,,,,,,12.07,48.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25856,48,6,1,Clothing,Saree,COD,,,,,,12.5,48.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26030,221,35,4,Electronics,Accessories,Debit Card,,,,,,15.84,55.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26069,55,18,2,Clothing,Kurti,COD,,,,,,32.73,27.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25653,227,102,8,Electronics,Accessories,Debit Card,,,,,,44.93,28.38,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25627,55,-39,4,Clothing,Stole,COD,,,,,,-70.91,13.75,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25947,207,33,2,Electronics,Accessories,UPI,,,,,,15.94,103.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25801,64,6,4,Clothing,Saree,COD,,,,,,9.38,16.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25964,89,6,5,Clothing,Saree,COD,,,,,,6.74,17.8,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25950,54,27,2,Clothing,Stole,COD,,,,,,50.0,27.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25878,84,41,3,Clothing,T-shirt,Credit Card,,,,,,48.81,28.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25773,209,-21,2,Electronics,Electronic Games,UPI,,,,,,-10.05,104.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26081,79,33,4,Clothing,Stole,UPI,,,,,,41.77,19.75,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26027,54,8,4,Clothing,T-shirt,COD,,,,,,14.81,13.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25967,229,59,9,Clothing,Saree,Debit Card,,,,,,25.76,25.44,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25901,158,38,3,Clothing,Hankerchief,UPI,,,,,,24.05,52.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25951,248,105,2,Electronics,Phones,Debit Card,,,,,,42.34,124.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25853,199,6,2,Clothing,Saree,UPI,,,,,,3.02,99.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25923,253,-11,1,Clothing,Trousers,Debit Card,,,,,,-4.35,253.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25793,257,-252,4,Clothing,Saree,Debit Card,,,,,,-98.05,64.25,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26068,193,33,5,Electronics,Accessories,COD,,,,,,17.1,38.6,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26080,109,35,6,Clothing,T-shirt,COD,,,,,,32.11,18.17,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25843,214,30,3,Electronics,Accessories,COD,,,,,,14.02,71.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26002,141,7,7,Clothing,Saree,COD,,,,,,4.96,20.14,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25993,201,32,4,Furniture,Furnishings,UPI,,,,,,15.92,50.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26070,54,12,4,Clothing,Shirt,COD,,,,,,22.22,13.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25887,83,6,6,Clothing,Shirt,EMI,,,,,,7.23,13.83,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25654,54,-3,3,Clothing,Saree,COD,,,,,,-5.56,18.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25898,53,5,3,Clothing,T-shirt,COD,,,,,,9.43,17.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25664,258,-27,2,Electronics,Phones,Debit Card,,,,,,-10.47,129.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26012,199,8,2,Clothing,Saree,COD,,,,,,4.02,99.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25979,82,-27,3,Clothing,Kurti,EMI,,,,,,-32.93,27.33,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26054,139,36,3,Clothing,Stole,COD,,,,,,25.9,46.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25757,53,15,2,Clothing,Stole,COD,,,,,,28.3,26.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25623,53,1,4,Clothing,Stole,COD,,,,,,1.89,13.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25824,101,38,2,Furniture,Furnishings,COD,,,,,,37.62,50.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25754,262,215,2,Electronics,Printers,Debit Card,,,,,,82.06,131.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25693,82,-39,5,Clothing,T-shirt,EMI,,,,,,-47.56,16.4,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25638,154,39,3,Clothing,Hankerchief,COD,,,,,,25.32,51.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25922,52,18,2,Clothing,Stole,COD,,,,,,34.62,26.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25919,1599,37,6,Electronics,Electronic Games,UPI,,,,,,2.31,266.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25989,338,41,7,Clothing,Hankerchief,UPI,,,,,,12.13,48.29,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25999,51,-49,2,Electronics,Electronic Games,COD,,,,,,-96.08,25.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25661,224,-81,3,Furniture,Chairs,COD,,,,,,-36.16,74.67,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26099,207,37,4,Clothing,Hankerchief,COD,,,,,,17.87,51.75,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25866,51,14,2,Clothing,Stole,COD,,,,,,27.45,25.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26098,82,8,3,Electronics,Accessories,EMI,,,,,,9.76,27.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26062,50,-17,2,Clothing,Stole,COD,,,,,,-34.0,25.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25761,263,-31,9,Electronics,Electronic Games,Debit Card,,,,,,-11.79,29.22,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25843,50,7,6,Clothing,Skirt,COD,,,,,,14.0,8.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25683,245,-3,4,Electronics,Phones,UPI,,,,,,-1.22,61.25,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25959,82,24,6,Clothing,Hankerchief,EMI,,,,,,29.27,13.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25787,229,-41,8,Electronics,Accessories,COD,,,,,,-17.9,28.62,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25951,50,14,1,Electronics,Electronic Games,COD,,,,,,28.0,50.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26056,220,40,2,Electronics,Accessories,COD,,,,,,18.18,110.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25643,263,-63,2,Electronics,Electronic Games,Debit Card,,,,,,-23.95,131.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26093,81,-41,5,Clothing,Leggings,EMI,,,,,,-50.62,16.2,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25775,50,-17,2,Clothing,Stole,COD,,,,,,-34.0,25.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26093,49,5,4,Clothing,Hankerchief,COD,,,,,,10.2,12.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25851,237,47,9,Clothing,T-shirt,UPI,,,,,,19.83,26.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25685,264,-30,3,Furniture,Furnishings,Debit Card,,,,,,-11.36,88.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25651,49,3,1,Clothing,Shirt,COD,,,,,,6.12,49.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25793,63,-24,6,Clothing,Kurti,COD,,,,,,-38.1,10.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25708,81,-51,7,Clothing,Stole,EMI,,,,,,-62.96,11.57,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25847,264,71,10,Furniture,Furnishings,Debit Card,,,,,,26.89,26.4,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25954,48,11,2,Clothing,Shirt,COD,,,,,,22.92,24.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25997,48,15,1,Clothing,Hankerchief,COD,,,,,,31.25,48.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25650,245,-78,2,Electronics,Printers,UPI,,,,,,-31.84,122.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25883,146,42,5,Clothing,Hankerchief,UPI,,,,,,28.77,29.2,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25945,245,10,2,Furniture,Bookcases,COD,,,,,,4.08,122.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25981,245,91,2,Furniture,Bookcases,UPI,,,,,,37.14,122.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25862,80,3,3,Clothing,Stole,EMI,,,,,,3.75,26.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25877,269,33,5,Furniture,Chairs,Debit Card,,,,,,12.27,53.8,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26090,80,22,3,Clothing,Stole,EMI,,,,,,27.5,26.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26050,284,44,6,Clothing,Hankerchief,COD,,,,,,15.49,47.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26072,313,44,3,Electronics,Electronic Games,COD,,,,,,14.06,104.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25916,80,-26,9,Clothing,Skirt,EMI,,,,,,-32.5,8.89,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25722,48,-8,8,Clothing,Stole,COD,,,,,,-16.67,6.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25746,87,16,2,Clothing,Saree,UPI,,,,,,18.39,43.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25753,47,-114,5,Furniture,Furnishings,COD,,,,,,-242.55,9.4,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25956,140,28,2,Electronics,Phones,COD,,,,,,20.0,70.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25996,47,1,2,Clothing,Stole,COD,,,,,,2.13,23.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25896,79,-2,2,Furniture,Furnishings,EMI,,,,,,-2.53,39.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25796,78,-64,7,Clothing,Stole,EMI,,,,,,-82.05,11.14,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25798,47,-3,2,Clothing,Stole,COD,,,,,,-6.38,23.5,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-26043,185,48,4,Clothing,Stole,UPI,,,,,,25.95,46.25,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26028,77,36,2,Clothing,Shirt,EMI,,,,,,46.75,38.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25812,259,47,5,Clothing,Hankerchief,UPI,,,,,,18.15,51.8,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25605,75,0,7,Clothing,Saree,EMI,,,,,,0.0,10.71,Low Value,Break Even,231829,1000,18447,High Value,Loss,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25702,75,0,3,Clothing,Shirt,EMI,,,,,,0.0,25.0,Low Value,Break Even,231829,1000,18447,High Value,Loss,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25940,46,0,4,Clothing,Leggings,COD,,,,,,0.0,11.5,Low Value,Break Even,231829,1000,18447,High Value,Loss,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-26087,46,13,3,Clothing,Hankerchief,COD,,,,,,28.26,15.33,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25955,200,13,5,Electronics,Phones,COD,,,,,,6.5,40.0,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25626,46,-14,1,Electronics,Phones,COD,,,,,,-30.43,46.0,Low Value,Loss,231829,1000,18447,High Value,Loss,231.83,231830.0,High,Average
Unknown,,Unknown,Unknown,Unknown,B-25811,126,52,4,Clothing,Hankerchief,UPI,,,,,,41.27,31.5,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
Unknown,,Unknown,Unknown,Unknown,B-25856,74,29,3,Clothing,Stole,EMI,,,,,,39.19,24.67,Low Value,Profit,231829,1000,18447,High Value,Medium Profit,231.83,231830.0,Low,Average
